,company_name,company_number,date_filed,doc_type,description,made_up_to,ixbrl,current_year,previous_year
2069,MCGIMPSEY COMMUNICATIONS LTD,NI603434,31 Mar 2018,AA,Micro company accounts,30 June 2017,Yes,2017.0,2016.0
2070,MCGIMPSEY COMMUNICATIONS LTD,NI603434,30 Mar 2017,AA,Total exemption small company accounts,30 June 2016,Yes,2016.0,2015.0
2071,MCGIMPSEY COMMUNICATIONS LTD,NI603434,30 Mar 2016,AA,Total exemption small company accounts,30 June 2015,No,2015.0,2014.0
2072,MCGIMPSEY COMMUNICATIONS LTD,NI603434,02 Apr 2015,AA,Total exemption small company accounts,30 June 2014,No,2014.0,2013.0
2073,MCGIMPSEY COMMUNICATIONS LTD,NI603434,01 Apr 2014,AA,Total exemption small company accounts,30 June 2013,No,2013.0,2012.0
2074,MCGIMPSEY COMMUNICATIONS LTD,NI603434,28 Mar 2013,AA,Total exemption small company accounts,30 June 2012,No,2012.0,2011.0
2075,MCGIMPSEY COMMUNICATIONS LTD,NI603434,12 Mar 2012,AA,Total exemption small company accounts,30 June 2011,No,2011.0,2010.0
2076,CANCER FOCUS NORTHERN IRELAND,NI049781,05 Dec 2019,AA,Full accounts,31 July 2019,No,2019.0,2018.0
2077,CANCER FOCUS NORTHERN IRELAND,NI049781,03 Dec 2018,AA,Full accounts,31 July 2018,No,2018.0,2017.0
2078,CANCER FOCUS NORTHERN IRELAND,NI049781,22 Dec 2017,AA,Full accounts,31 July 2017,No,2017.0,2016.0
2079,CANCER FOCUS NORTHERN IRELAND,NI049781,15 Mar 2017,AA,Full accounts,31 July 2016,No,2016.0,2015.0
2080,CANCER FOCUS NORTHERN IRELAND,NI049781,02 Dec 2015,AA,Full accounts,31 July 2015,No,2015.0,2014.0
2081,CANCER FOCUS NORTHERN IRELAND,NI049781,16 Apr 2015,AA,Full accounts,31 July 2014,No,2014.0,2013.0
2082,CANCER FOCUS NORTHERN IRELAND,NI049781,25 Nov 2013,AA,Full accounts,31 July 2013,No,2013.0,2012.0
2083,CANCER FOCUS NORTHERN IRELAND,NI049781,20 Dec 2012,AA,Full accounts,31 July 2012,No,2012.0,2011.0
2084,CANCER FOCUS NORTHERN IRELAND,NI049781,22 Dec 2011,AA,Full accounts,31 July 2011,No,2011.0,2010.0
2085,CANCER FOCUS NORTHERN IRELAND,NI049781,29 Nov 2010,AA,Full accounts,31 July 2010,No,2010.0,2009.0
2086,CANCER FOCUS NORTHERN IRELAND,NI049781,22 Nov 2009,AA,Full accounts,31 July 2009,No,2009.0,2008.0
2087,AMADEUS MUSIC SCHOOL C.I.C.,NI619590,07 Mar 2019,AA,Accounts for a dormant company,31 July 2018,No,2018.0,2017.0
2088,AMADEUS MUSIC SCHOOL C.I.C.,NI619590,01 Nov 2017,AA,Accounts for a dormant company,31 July 2017,No,2017.0,2016.0
2089,AMADEUS MUSIC SCHOOL C.I.C.,NI619590,13 Apr 2017,AA,Accounts for a dormant company,31 July 2016,No,2016.0,2015.0
2090,AMADEUS MUSIC SCHOOL C.I.C.,NI619590,01 Apr 2016,AA,Accounts for a dormant company,31 July 2015,No,2015.0,2014.0
2091,AMADEUS MUSIC SCHOOL C.I.C.,NI619590,08 Apr 2015,AA,Accounts for a dormant company,31 July 2014,No,2014.0,2013.0
2092,BT48.COM LTD,NI612448,20 Dec 2019,AA,Micro company accounts,31 March 2019,Yes,2019.0,2018.0
2093,BT48.COM LTD,NI612448,20 Dec 2018,AA,Micro company accounts,31 March 2018,Yes,2018.0,2017.0
2094,BT48.COM LTD,NI612448,21 Dec 2017,AA,Micro company accounts,31 March 2017,Yes,2017.0,2016.0
2095,BT48.COM LTD,NI612448,21 Dec 2016,AA,Total exemption small company accounts,31 March 2016,Yes,2016.0,2015.0
2096,BT48.COM LTD,NI612448,23 Dec 2015,AA,Total exemption small company accounts,31 March 2015,Yes,2015.0,2014.0
2097,BT48.COM LTD,NI612448,23 Oct 2014,AA,Total exemption small company accounts,31 March 2014,No,2014.0,2013.0
2098,BT48.COM LTD,NI612448,29 Oct 2013,AA,Total exemption small company accounts,31 March 2013,No,2013.0,2012.0
2099,1880 VIDEO PRODUCTIONS C.I.C.,NI650674,07 Nov 2019,AA,Micro company accounts,31 January 2019,No,2019.0,2018.0
2100,PAPERJAM DESIGN LTD,NI047443,20 Sep 2019,AA,Micro company accounts,31 December 2018,Yes,2018.0,2017.0
2101,PAPERJAM DESIGN LTD,NI047443,27 Sep 2018,AA,Micro company accounts,31 December 2017,Yes,2017.0,2016.0
2102,PAPERJAM DESIGN LTD,NI047443,25 Sep 2017,AA,Micro company accounts,31 December 2016,Yes,2016.0,2015.0
2103,PAPERJAM DESIGN LTD,NI047443,04 Oct 2016,AA,Total exemption small company accounts,31 December 2015,No,2015.0,2014.0
2104,PAPERJAM DESIGN LTD,NI047443,29 Sep 2015,AA,Total exemption small company accounts,31 December 2014,Yes,2014.0,2013.0
2105,PAPERJAM DESIGN LTD,NI047443,30 Sep 2014,AA,Total exemption small company accounts,31 December 2013,No,2013.0,2012.0
2106,PAPERJAM DESIGN LTD,NI047443,14 Aug 2013,AA,Total exemption small company accounts,31 December 2012,No,2012.0,2011.0
2107,PAPERJAM DESIGN LTD,NI047443,27 Sep 2012,AA,Total exemption small company accounts,31 December 2011,No,2011.0,2010.0
2108,PAPERJAM DESIGN LTD,NI047443,12 Aug 2011,AA,Total exemption small company accounts,31 December 2010,No,2010.0,2009.0
2109,PAPERJAM DESIGN LTD,NI047443,27 Aug 2010,AA,Total exemption small company accounts,31 December 2009,No,2009.0,2008.0
2110,PAPERJAM DESIGN LTD,NI047443,15 Nov 2009,AA,Total exemption small company accounts,31 December 2008,No,2008.0,2007.0
2111,ABOUT A GIRL FILMS LIMITED,NI653641,24 Feb 2020,AA,Accounts for a dormant company,30 June 2019,Yes,2019.0,2018.0
2112,TAYLOR SIGNS LIMITED,NI024751,24 Apr 2019,AA,Micro company accounts,31 July 2018,Yes,2018.0,2017.0
2113,TAYLOR SIGNS LIMITED,NI024751,26 Apr 2018,AA,Micro company accounts,31 July 2017,Yes,2017.0,2016.0
2114,TAYLOR SIGNS LIMITED,NI024751,20 Dec 2016,AA,Total exemption small company accounts,31 July 2016,Yes,2016.0,2015.0
2115,TAYLOR SIGNS LIMITED,NI024751,04 May 2016,AA,Total exemption small company accounts,31 July 2015,No,2015.0,2014.0
2116,TAYLOR SIGNS LIMITED,NI024751,28 Apr 2015,AA,Total exemption small company accounts,31 July 2014,No,2014.0,2013.0
2117,TAYLOR SIGNS LIMITED,NI024751,23 Apr 2014,AA,Total exemption small company accounts,31 July 2013,No,2013.0,2012.0
2118,TAYLOR SIGNS LIMITED,NI024751,26 Mar 2013,AA,Total exemption small company accounts,31 July 2012,No,2012.0,2011.0
2119,TAYLOR SIGNS LIMITED,NI024751,30 Apr 2012,AA,Total exemption small company accounts,31 July 2011,No,2011.0,2010.0
2120,TAYLOR SIGNS LIMITED,NI024751,06 Jan 2011,AA,Total exemption small company accounts,31 July 2010,No,2010.0,2009.0
2121,TAYLOR SIGNS LIMITED,NI024751,10 Jan 2010,AA,Total exemption small company accounts,31 July 2009,No,2009.0,2008.0
2122,BOOM INTERACTIVE LTD,NI603349,15 Dec 2019,AA,Micro company accounts,31 March 2019,Yes,2019.0,2018.0
2123,BOOM INTERACTIVE LTD,NI603349,02 Dec 2018,AA,Micro company accounts,31 March 2018,Yes,2018.0,2017.0
2124,BOOM INTERACTIVE LTD,NI603349,04 Jan 2018,AA,Micro company accounts,31 March 2017,Yes,2017.0,2016.0
2125,BOOM INTERACTIVE LTD,NI603349,28 Nov 2016,AA,Total exemption small company accounts,31 March 2016,No,2016.0,2015.0
2126,BOOM INTERACTIVE LTD,NI603349,21 Dec 2015,AA,Total exemption small company accounts,31 March 2015,No,2015.0,2014.0
2127,BOOM INTERACTIVE LTD,NI603349,29 Dec 2014,AA,Total exemption small company accounts,31 March 2014,No,2014.0,2013.0
2128,BOOM INTERACTIVE LTD,NI603349,12 Dec 2013,AA,Total exemption small company accounts,31 March 2013,No,2013.0,2012.0
2129,BOOM INTERACTIVE LTD,NI603349,03 Aug 2012,AA,Total exemption small company accounts,31 March 2012,No,2012.0,2011.0
2130,BOOM INTERACTIVE LTD,NI603349,29 Nov 2011,AA,Total exemption small company accounts,31 March 2011,No,2011.0,2010.0
2131,ADRIAN HALL CHARTERED ACCOUNTANTS LIMITED,NI638381,28 Feb 2020,AA,Micro company accounts,31 May 2019,Yes,2019.0,2018.0
2132,ADRIAN HALL CHARTERED ACCOUNTANTS LIMITED,NI638381,27 Feb 2019,AA,Micro company accounts,31 May 2018,Yes,2018.0,2017.0
2133,ADRIAN HALL CHARTERED ACCOUNTANTS LIMITED,NI638381,08 Mar 2018,AA,Micro company accounts,31 May 2017,Yes,2017.0,2016.0
2134,PRESS EYE LTD,NI050225,14 Oct 2019,AA,Unaudited abridged accounts,31 December 2018,Yes,2018.0,2017.0
2135,PRESS EYE LTD,NI050225,21 Sep 2018,AA,Micro company accounts,31 December 2017,Yes,2017.0,2016.0
2136,PRESS EYE LTD,NI050225,29 Sep 2017,AA,Unaudited abridged accounts,31 December 2016,Yes,2016.0,2015.0
2137,PRESS EYE LTD,NI050225,10 Jun 2016,AA,Total exemption small company accounts,31 December 2015,Yes,2015.0,2014.0
2138,PRESS EYE LTD,NI050225,03 Jul 2015,AA,Total exemption small company accounts,31 December 2014,Yes,2014.0,2013.0
2139,PRESS EYE LTD,NI050225,20 Aug 2014,AA,Total exemption small company accounts,31 December 2013,No,2013.0,2012.0
2140,PRESS EYE LTD,NI050225,16 Aug 2013,AA,Total exemption small company accounts,31 December 2012,No,2012.0,2011.0
2141,PRESS EYE LTD,NI050225,22 May 2012,AA,Total exemption small company accounts,31 December 2011,No,2011.0,2010.0
2142,PRESS EYE LTD,NI050225,05 Sep 2011,AA,Total exemption small company accounts,31 December 2010,No,2010.0,2009.0
2143,PRESS EYE LTD,NI050225,12 May 2010,AA,Total exemption small company accounts,31 December 2009,No,2009.0,2008.0
2144,AQUAQ CLINICAL LIMITED,NI626615,26 May 2020,AA,Accounts for a dormant company,30 September 2019,Yes,2019.0,2018.0
2145,AQUAQ CLINICAL LIMITED,NI626615,22 May 2019,AA,Accounts for a dormant company,30 September 2018,Yes,2018.0,2017.0
2146,AQUAQ CLINICAL LIMITED,NI626615,25 Apr 2018,AA,Accounts for a dormant company,30 September 2017,Yes,2017.0,2016.0
2147,AQUAQ CLINICAL LIMITED,NI626615,19 May 2017,AA,Accounts for a dormant company,30 September 2016,Yes,2016.0,2015.0
2148,AQUAQ CLINICAL LIMITED,NI626615,15 Mar 2016,AA,Accounts for a dormant company,30 September 2015,Yes,2015.0,2014.0
2149,5TH QUARTER BREWING CO. LTD,NI631300,11 Oct 2019,AA,Accounts for a dormant company,31 March 2019,Yes,2019.0,2018.0
2150,5TH QUARTER BREWING CO. LTD,NI631300,15 Nov 2018,AA,Accounts for a dormant company,31 March 2018,Yes,2018.0,2017.0
2151,5TH QUARTER BREWING CO. LTD,NI631300,14 Nov 2017,AA,Accounts for a dormant company,31 March 2017,Yes,2017.0,2016.0
2152,5TH QUARTER BREWING CO. LTD,NI631300,16 Dec 2016,AA,Accounts for a dormant company,31 March 2016,Yes,2016.0,2015.0
2153,MCE PUBLIC RELATIONS LTD,NI057811,30 Oct 2019,AA,Unaudited abridged accounts,31 January 2019,Yes,2019.0,2018.0
2154,MCE PUBLIC RELATIONS LTD,NI057811,09 Oct 2018,AA,Unaudited abridged accounts,31 January 2018,Yes,2018.0,2017.0
2155,MCE PUBLIC RELATIONS LTD,NI057811,06 Nov 2017,AA,Unaudited abridged accounts,31 January 2017,No,2017.0,2016.0
2156,MCE PUBLIC RELATIONS LTD,NI057811,24 Sep 2016,AA,Total exemption small company accounts,31 January 2016,Yes,2016.0,2015.0
2157,MCE PUBLIC RELATIONS LTD,NI057811,25 Sep 2015,AA,Total exemption small company accounts,31 January 2015,Yes,2015.0,2014.0
2158,MCE PUBLIC RELATIONS LTD,NI057811,02 Jun 2014,AA,Total exemption small company accounts,31 January 2014,No,2014.0,2013.0
2159,MCE PUBLIC RELATIONS LTD,NI057811,15 Oct 2013,AA,Total exemption small company accounts,31 January 2013,No,2013.0,2012.0
2160,MCE PUBLIC RELATIONS LTD,NI057811,18 Sep 2012,AA,Total exemption small company accounts,31 January 2012,No,2012.0,2011.0
2161,MCE PUBLIC RELATIONS LTD,NI057811,25 Mar 2011,AA,Total exemption small company accounts,31 January 2011,No,2011.0,2010.0
2162,MCE PUBLIC RELATIONS LTD,NI057811,29 Oct 2010,AA,Total exemption small company accounts,31 January 2010,No,2010.0,2009.0
2163,BLUESKY VIDEO MARKETING LTD,NI650261,18 Sep 2019,AA,Micro company accounts,31 December 2018,Yes,2018.0,2017.0
2164,FULTON AMC LTD,NI636551,29 Nov 2019,AA,Micro company accounts,28 February 2019,Yes,2019.0,2018.0
2165,FULTON AMC LTD,NI636551,27 Nov 2018,AA,Micro company accounts,28 February 2018,Yes,2018.0,2017.0
2166,FULTON AMC LTD,NI636551,15 Nov 2017,AA,Micro company accounts,28 February 2017,Yes,2017.0,2016.0
2167,CURATED KITCHEN LIMITED,NI648077,18 Sep 2019,AA,Total exemption full accounts,31 March 2019,Yes,2019.0,2018.0
2168,CURATED KITCHEN LIMITED,NI648077,16 Sep 2019,AA,Total exemption full accounts,30 September 2018,Yes,2018.0,2017.0
2169,WHITENOISE DESIGN LIMITED,NI047840,29 Nov 2019,AA,Unaudited abridged accounts,28 February 2019,Yes,2019.0,2018.0
2170,WHITENOISE DESIGN LIMITED,NI047840,27 Nov 2018,AA,Unaudited abridged accounts,28 February 2018,Yes,2018.0,2017.0
2171,WHITENOISE DESIGN LIMITED,NI047840,30 Nov 2017,AA,Unaudited abridged accounts,28 February 2017,Yes,2017.0,2016.0
2172,WHITENOISE DESIGN LIMITED,NI047840,30 Nov 2016,AA,Total exemption small company accounts,28 February 2016,Yes,2016.0,2015.0
2173,WHITENOISE DESIGN LIMITED,NI047840,27 Nov 2015,AA,Total exemption small company accounts,28 February 2015,Yes,2015.0,2014.0
2174,WHITENOISE DESIGN LIMITED,NI047840,02 Dec 2014,AA,Total exemption small company accounts,28 February 2014,No,2014.0,2013.0
2175,WHITENOISE DESIGN LIMITED,NI047840,25 Nov 2013,AA,Total exemption small company accounts,28 February 2013,No,2013.0,2012.0
2176,WHITENOISE DESIGN LIMITED,NI047840,04 Dec 2012,AA,Total exemption small company accounts,28 February 2012,No,2012.0,2011.0
2177,WHITENOISE DESIGN LIMITED,NI047840,24 Nov 2011,AA,Total exemption small company accounts,28 February 2011,No,2011.0,2010.0
2178,WHITENOISE DESIGN LIMITED,NI047840,25 Nov 2010,AA,Total exemption small company accounts,28 February 2010,No,2010.0,2009.0
2179,WHITENOISE DESIGN LIMITED,NI047840,19 Oct 2009,AA,Total exemption small company accounts,28 February 2009,No,2009.0,2008.0
2180,1 OAK LEISURE IRELAND LTD,NI610891,05 Jun 2019,AA,Accounts for a small company,31 August 2018,No,2018.0,2017.0
2181,1 OAK LEISURE IRELAND LTD,NI610891,04 Jun 2018,AA,Accounts for a small company,31 August 2017,No,2017.0,2016.0
2182,1 OAK LEISURE IRELAND LTD,NI610891,30 May 2017,AA,Accounts for a small company,31 August 2016,No,2016.0,2015.0
2183,1 OAK LEISURE IRELAND LTD,NI610891,02 Jun 2016,AA,Accounts for a small company,31 August 2015,No,2015.0,2014.0
2184,1 OAK LEISURE IRELAND LTD,NI610891,02 Jun 2015,AA,Accounts for a small company,31 August 2014,No,2014.0,2013.0
2185,1 OAK LEISURE IRELAND LTD,NI610891,17 Jul 2014,AA,Accounts for a small company,31 August 2013,No,2013.0,2012.0
2186,1 OAK LEISURE IRELAND LTD,NI610891,03 Jun 2013,AA,Accounts for a small company,31 August 2012,No,2012.0,2011.0
2187,LITTLE HANDS LITTLE FEET LIMITED,NI601941,17 Dec 2019,AA,Total exemption full accounts,31 March 2019,Yes,2019.0,2018.0
2188,LITTLE HANDS LITTLE FEET LIMITED,NI601941,20 Dec 2018,AA,Total exemption full accounts,31 March 2018,Yes,2018.0,2017.0
2189,LITTLE HANDS LITTLE FEET LIMITED,NI601941,29 Dec 2017,AA,Total exemption full accounts,31 March 2017,No,2017.0,2016.0
2190,LITTLE HANDS LITTLE FEET LIMITED,NI601941,06 Jan 2017,AA,Total exemption small company accounts,31 March 2016,No,2016.0,2015.0
2191,LITTLE HANDS LITTLE FEET LIMITED,NI601941,02 Feb 2016,AA,Total exemption small company accounts,31 March 2015,No,2015.0,2014.0
2192,LITTLE HANDS LITTLE FEET LIMITED,NI601941,30 Dec 2014,AA,Total exemption small company accounts,31 March 2014,No,2014.0,2013.0
2193,LITTLE HANDS LITTLE FEET LIMITED,NI601941,24 Dec 2013,AA,Total exemption small company accounts,31 March 2013,No,2013.0,2012.0
2194,LITTLE HANDS LITTLE FEET LIMITED,NI601941,04 Apr 2013,AA,Total exemption small company accounts,31 March 2012,No,2012.0,2011.0
2195,LITTLE HANDS LITTLE FEET LIMITED,NI601941,02 Dec 2011,AA,Total exemption small company accounts,31 March 2011,No,2011.0,2010.0
2196,LABORATORY SUPPLIES AND INSTRUMENTS LIMITED,NI004169,29 Jul 2019,AA,Total exemption full accounts,31 October 2018,Yes,2018.0,2017.0
2197,LABORATORY SUPPLIES AND INSTRUMENTS LIMITED,NI004169,24 Jul 2018,AA,Total exemption full accounts,31 October 2017,Yes,2017.0,2016.0
2198,LABORATORY SUPPLIES AND INSTRUMENTS LIMITED,NI004169,20 Jul 2017,AA,Total exemption small company accounts,31 October 2016,No,2016.0,2015.0
2199,LABORATORY SUPPLIES AND INSTRUMENTS LIMITED,NI004169,23 Jun 2016,AA,Total exemption small company accounts,31 October 2015,No,2015.0,2014.0
2200,LABORATORY SUPPLIES AND INSTRUMENTS LIMITED,NI004169,17 Jun 2015,AA,Total exemption small company accounts,31 October 2014,No,2014.0,2013.0
2201,LABORATORY SUPPLIES AND INSTRUMENTS LIMITED,NI004169,23 May 2014,AA,Total exemption small company accounts,31 October 2013,No,2013.0,2012.0
2202,LABORATORY SUPPLIES AND INSTRUMENTS LIMITED,NI004169,02 Jul 2013,AA,Total exemption small company accounts,31 October 2012,No,2012.0,2011.0
2203,LABORATORY SUPPLIES AND INSTRUMENTS LIMITED,NI004169,27 Jul 2012,AA,Total exemption small company accounts,31 October 2011,No,2011.0,2010.0
2204,LABORATORY SUPPLIES AND INSTRUMENTS LIMITED,NI004169,26 Apr 2011,AA,Total exemption small company accounts,31 October 2010,No,2010.0,2009.0
2205,LABORATORY SUPPLIES AND INSTRUMENTS LIMITED,NI004169,27 Jul 2010,AA,Total exemption small company accounts,31 October 2009,No,2009.0,2008.0
2206,NORTHERN WHIG LIMITED,NI635283,15 Jan 2020,AA,Total exemption full accounts,31 May 2019,Yes,2019.0,2018.0
2207,NORTHERN WHIG LIMITED,NI635283,10 Oct 2018,AA,Total exemption full accounts,31 May 2018,Yes,2018.0,2017.0
2208,NORTHERN WHIG LIMITED,NI635283,15 Dec 2017,AA,Total exemption full accounts,31 May 2017,Yes,2017.0,2016.0
2209,NORTHERN WHIG LIMITED,NI635283,09 Feb 2017,AA,Total exemption small company accounts,31 May 2016,Yes,2016.0,2015.0
2210,SOJOURNE LIMITED,NI638518,28 Feb 2020,AA,Micro company accounts,31 May 2019,Yes,2019.0,2018.0
2211,SOJOURNE LIMITED,NI638518,26 Feb 2019,AA,Micro company accounts,31 May 2018,Yes,2018.0,2017.0
2212,SOJOURNE LIMITED,NI638518,16 Feb 2018,AA,Micro company accounts,31 May 2017,Yes,2017.0,2016.0
2213,CLARENDON EXECUTIVE LIMITED,NI621699,30 Aug 2019,AA,Micro company accounts,30 November 2018,Yes,2018.0,2017.0
2214,CLARENDON EXECUTIVE LIMITED,NI621699,24 Aug 2018,AA,Micro company accounts,30 November 2017,Yes,2017.0,2016.0
2215,CLARENDON EXECUTIVE LIMITED,NI621699,24 Aug 2017,AA,Micro company accounts,30 November 2016,Yes,2016.0,2015.0
2216,CLARENDON EXECUTIVE LIMITED,NI621699,14 Jun 2016,AA,Total exemption small company accounts,30 November 2015,No,2015.0,2014.0
2217,CLARENDON EXECUTIVE LIMITED,NI621699,02 Sep 2015,AA,Total exemption small company accounts,30 November 2014,No,2014.0,2013.0
2218,PURE MARINE GEN LTD,NI065452,30 Jun 2020,AA,Unaudited abridged accounts,30 June 2019,Yes,2019.0,2018.0
2219,PURE MARINE GEN LTD,NI065452,10 Oct 2018,AA,Unaudited abridged accounts,30 June 2018,No,2018.0,2017.0
2220,PURE MARINE GEN LTD,NI065452,28 Mar 2018,AA,Unaudited abridged accounts,30 June 2017,Yes,2017.0,2016.0
2221,PURE MARINE GEN LTD,NI065452,28 Feb 2017,AA,Total exemption small company accounts,30 June 2016,No,2016.0,2015.0
2222,PURE MARINE GEN LTD,NI065452,23 Mar 2016,AA,Total exemption small company accounts,30 June 2015,Yes,2015.0,2014.0
2223,PURE MARINE GEN LTD,NI065452,27 Mar 2015,AA,Total exemption small company accounts,30 June 2014,No,2014.0,2013.0
2224,PURE MARINE GEN LTD,NI065452,31 Mar 2014,AA,Total exemption small company accounts,30 June 2013,No,2013.0,2012.0
2225,PURE MARINE GEN LTD,NI065452,29 Jan 2013,AA,Total exemption small company accounts,30 June 2012,No,2012.0,2011.0
2226,PURE MARINE GEN LTD,NI065452,04 Apr 2012,AA,Total exemption small company accounts,30 June 2011,No,2011.0,2010.0
2227,PURE MARINE GEN LTD,NI065452,05 Apr 2011,AA,Total exemption small company accounts,30 June 2010,No,2010.0,2009.0
2228,PURE MARINE GEN LTD,NI065452,23 Mar 2010,AA,Total exemption small company accounts,30 June 2009,No,2009.0,2008.0
2229,BLU CHEM LTD,NI649254,13 Aug 2019,AA,Micro company accounts,30 November 2018,Yes,2018.0,2017.0
2230,A&B PARTNERS LIMITED,NI649784,26 Jan 2020,AA,Accounts for a dormant company,31 December 2019,Yes,2019.0,2018.0
2231,A&B PARTNERS LIMITED,NI649784,08 Sep 2019,AA,Accounts for a dormant company,31 December 2018,Yes,2018.0,2017.0
2232,23 DESIGN LIMITED,NI620732,31 Jul 2019,AA,Total exemption full accounts,31 October 2018,Yes,2018.0,2017.0
2233,23 DESIGN LIMITED,NI620732,31 Jul 2018,AA,Total exemption full accounts,31 October 2017,Yes,2017.0,2016.0
2234,23 DESIGN LIMITED,NI620732,28 Jul 2017,AA,Total exemption small company accounts,31 October 2016,Yes,2016.0,2015.0
2235,23 DESIGN LIMITED,NI620732,28 Jul 2016,AA,Total exemption small company accounts,31 October 2015,Yes,2015.0,2014.0
2236,23 DESIGN LIMITED,NI620732,03 Jul 2015,AA,Total exemption small company accounts,31 October 2014,Yes,2014.0,2013.0
2237,ALLISTER MOORE WELDING & ENGINEERING SUPPLIES LTD,NI040751,24 Sep 2019,AA,Total exemption full accounts,31 December 2018,Yes,2018.0,2017.0
2238,ALLISTER MOORE WELDING & ENGINEERING SUPPLIES LTD,NI040751,24 Sep 2018,AA,Total exemption full accounts,31 December 2017,Yes,2017.0,2016.0
2239,ALLISTER MOORE WELDING & ENGINEERING SUPPLIES LTD,NI040751,01 Nov 2017,AA,Total exemption full accounts,31 December 2016,No,2016.0,2015.0
2240,ALLISTER MOORE WELDING & ENGINEERING SUPPLIES LTD,NI040751,23 Aug 2016,AA,Total exemption small company accounts,31 December 2015,Yes,2015.0,2014.0
2241,ALLISTER MOORE WELDING & ENGINEERING SUPPLIES LTD,NI040751,18 Sep 2015,AA,Total exemption small company accounts,31 December 2014,Yes,2014.0,2013.0
2242,ALLISTER MOORE WELDING & ENGINEERING SUPPLIES LTD,NI040751,17 Sep 2014,AA,Total exemption small company accounts,31 December 2013,No,2013.0,2012.0
2243,ALLISTER MOORE WELDING & ENGINEERING SUPPLIES LTD,NI040751,20 Sep 2013,AA,Total exemption small company accounts,31 December 2012,No,2012.0,2011.0
2244,ALLISTER MOORE WELDING & ENGINEERING SUPPLIES LTD,NI040751,03 Aug 2012,AA,Total exemption small company accounts,31 December 2011,No,2011.0,2010.0
2245,ALLISTER MOORE WELDING & ENGINEERING SUPPLIES LTD,NI040751,26 Sep 2011,AA,Total exemption small company accounts,31 December 2010,No,2010.0,2009.0
2246,ALLISTER MOORE WELDING & ENGINEERING SUPPLIES LTD,NI040751,04 Oct 2010,AA,Total exemption small company accounts,31 December 2009,No,2009.0,2008.0
2247,ALLEN PEOPLE SOLUTIONS LTD,NI067302,27 Aug 2019,AA,Micro company accounts,30 November 2018,Yes,2018.0,2017.0
2248,ALLEN PEOPLE SOLUTIONS LTD,NI067302,31 Aug 2018,AA,Micro company accounts,30 November 2017,Yes,2017.0,2016.0
2249,ALLEN PEOPLE SOLUTIONS LTD,NI067302,31 Aug 2017,AA,Total exemption small company accounts,30 November 2016,Yes,2016.0,2015.0
2250,ALLEN PEOPLE SOLUTIONS LTD,NI067302,17 Aug 2016,AA,Total exemption small company accounts,30 November 2015,Yes,2015.0,2014.0
2251,ALLEN PEOPLE SOLUTIONS LTD,NI067302,21 Aug 2015,AA,Total exemption small company accounts,30 November 2014,Yes,2014.0,2013.0
2252,ALLEN PEOPLE SOLUTIONS LTD,NI067302,03 Mar 2014,AA,Total exemption small company accounts,30 November 2013,No,2013.0,2012.0
2253,ALLEN PEOPLE SOLUTIONS LTD,NI067302,27 Mar 2013,AA,Total exemption small company accounts,30 November 2012,No,2012.0,2011.0
2254,ALLEN PEOPLE SOLUTIONS LTD,NI067302,05 Apr 2012,AA,Total exemption small company accounts,30 November 2011,No,2011.0,2010.0
2255,ALLEN PEOPLE SOLUTIONS LTD,NI067302,28 Jan 2011,AA,Total exemption small company accounts,30 November 2010,No,2010.0,2009.0
2256,ALLEN PEOPLE SOLUTIONS LTD,NI067302,22 Feb 2010,AA,Total exemption small company accounts,30 November 2009,No,2009.0,2008.0
2257,THE DESIGN FACTOR (NI) LTD,NI046386,16 Jun 2020,AA,Total exemption full accounts,30 September 2019,Yes,2019.0,2018.0
2258,THE DESIGN FACTOR (NI) LTD,NI046386,06 Dec 2018,AA,Total exemption full accounts,30 September 2018,Yes,2018.0,2017.0
2259,THE DESIGN FACTOR (NI) LTD,NI046386,25 May 2018,AA,Total exemption full accounts,30 September 2017,Yes,2017.0,2016.0
2260,THE DESIGN FACTOR (NI) LTD,NI046386,26 May 2017,AA,Total exemption small company accounts,30 September 2016,Yes,2016.0,2015.0
2261,THE DESIGN FACTOR (NI) LTD,NI046386,04 Dec 2015,AA,Total exemption small company accounts,30 September 2015,Yes,2015.0,2014.0
2262,THE DESIGN FACTOR (NI) LTD,NI046386,21 Nov 2014,AA,Total exemption small company accounts,30 September 2014,No,2014.0,2013.0
2263,THE DESIGN FACTOR (NI) LTD,NI046386,06 Mar 2014,AA,Total exemption small company accounts,30 June 2013,No,2013.0,2012.0
2264,THE DESIGN FACTOR (NI) LTD,NI046386,15 Oct 2012,AA,Total exemption small company accounts,30 June 2012,No,2012.0,2011.0
2265,THE DESIGN FACTOR (NI) LTD,NI046386,04 Oct 2011,AA,Total exemption small company accounts,30 June 2011,No,2011.0,2010.0
2266,THE DESIGN FACTOR (NI) LTD,NI046386,08 Oct 2010,AA,Total exemption small company accounts,30 June 2010,No,2010.0,2009.0
2267,THE DESIGN FACTOR (NI) LTD,NI046386,17 Nov 2009,AA,Total exemption small company accounts,30 June 2009,No,2009.0,2008.0
2268,NORTHSIDE GRAPHICS LIMITED,NI021265,29 Jun 2020,AA,Accounts for a small company,31 August 2019,No,2019.0,2018.0
2269,NORTHSIDE GRAPHICS LIMITED,NI021265,13 May 2019,AA,Accounts for a small company,31 August 2018,No,2018.0,2017.0
